siren,2016_CIR,2017_CIR,2018_CIR,2019_CIR,2020_CIR,2021_CIR,2022_CIR,2023_CIR,activitePrincipaleUniteLegale,categorieEntreprise,Division,somme_CIR
533863403.0,,,,,,,,,25.11Z,ETI,25,
533935698.0,,,,,,,,,62.09Z,ETI,62,
533969929.0,,,,,,,,,21.10Z,ETI,21,
534043302.0,,,,,,,,,21.10Z,GE,21,
534250295.0,,,,,,,,,30.30Z,GE,30,
534312632.0,,,,,,,,,62.09Z,ETI,62,
535174171.0,,,,,,,,,71.12B,ETI,71,
535387609.0,,,,,,,,,71.12B,GE,71,
537598781.0,,,,,,,,,71.12B,ETI,71,
537864340.0,,,,,,,,,71.11Z,GE,71,
537915829.0,,,,,,,,,71.12B,GE,71,
538455387.0,,,,,,,,,94.99Z,ETI,94,
538465808.0,,,,,,,,,94.99Z,ETI,94,
538677071.0,,,,,,,,,22.19Z,GE,22,
538678889.0,,,,,,,,,32.50A,ETI,32,
538704248.0,,,,,,,,,62.01Z,ETI,62,
538816000.0,,,,,,,,,26.20Z,ETI,26,
539558379.0,,,,,,,,,62.01Z,ETI,62,
542035753.0,,,,,,,,,22.19Z,GE,22,
542920087.0,,,,,,,,,20.13B,ETI,20,
546950718.0,,,,,,,,,25.99A,ETI,25,
552082950.0,,,,,,,,,22.29A,GE,22,
572061885.0,,,,,,,,,25.21Z,ETI,25,
582150199.0,,,,,,,,,22.29A,ETI,22,
586050072.0,,,,,,,,,22.21Z,ETI,22,
586450033.0,,,,,,,,,22.22Z,ETI,22,
598201309.0,,,,,,,,,96.02A,ETI,96,
606620466.0,,,,,,,,,25.62A,ETI,25,
606820298.0,,,,,,,,,25.61Z,ETI,25,
607020245.0,,,,,,,,,29.32Z,ETI,29,
632050191.0,,,,,,,,,20.15Z,ETI,20,
642011803.0,,,,,,,,,26.51A,ETI,26,
655680536.0,,,,,,,,,25.99B,GE,25,
655880458.0,,,,,,,,,20.42Z,ETI,20,
687020214.0,,,,,,,,,20.42Z,GE,20,
689803880.0,,,,,,,,,22.29B,ETI,22,
693000226.0,,,,,,,,,71.20B,GE,71,
900011644.0,,,,,,,,,32.30Z,ETI,32,
900058348.0,,,,,,,,,62.02A,ETI,62,
900149337.0,,,,,,,,,25.61Z,ETI,25,
900685306.0,,,,,,,,,71.12B,ETI,71,
901000778.0,,,,,,,,,72.11Z,ETI,72,
901109199.0,,,,,,,,,72.11Z,GE,72,
901192799.0,,,,,,,,,71.12B,ETI,71,
901261073.0,,,,,,,,,62.02A,ETI,62,
901821447.0,,,,,,,,,71.12B,ETI,71,
901864454.0,,,,,,,,,25.12Z,ETI,25,
902067289.0,,,,,,,,,62.01Z,ETI,62,
902177948.0,,,,,,,,,72.19Z,ETI,72,
902373570.0,,,,,,,,,71.12B,ETI,71,
902547462.0,,,,,,,,,71.12B,ETI,71,
902983618.0,,,,,,,,,30.30Z,GE,30,
903092401.0,,,,,,,,,62.01Z,GE,62,
903340503.0,,,,,,,,,71.12B,ETI,71,
903396554.0,,,,,,,,,20.42Z,ETI,20,
903525723.0,,,,,,,,,71.12B,ETI,71,
903901742.0,,,,,,,,,29.20Z,ETI,29,
903925212.0,,,,,,,,,71.11Z,GE,71,
904082997.0,,,,,,,,,62.01Z,GE,62,
904180569.0,,,,,,,,,20.42Z,GE,20,
904279387.0,,,,,,,,,62.02A,ETI,62,
904303153.0,,,,,,,,,71.12B,ETI,71,
904454196.0,,,,,,,,,96.02B,ETI,96,
904564408.0,,,,,,,,,62.02A,ETI,62,
904591930.0,,,,,,,,,71.20B,ETI,71,
904710571.0,,,,,,,,,71.12B,ETI,71,
904756715.0,,,,,,,,,30.99Z,ETI,30,
904927381.0,,,,,,,,,96.04Z,ETI,96,
905204475.0,,,,,,,,,62.02A,ETI,62,
905251112.0,,,,,,,,,71.12B,ETI,71,
905299673.0,,,,,,,,,71.12B,ETI,71,
907508592.0,,,,,,,,,25.12Z,GE,25,
907516900.0,,,,,,,,,62.01Z,ETI,62,
907629976.0,,,,,,,,,71.12B,ETI,71,
907746952.0,,,,,,,,,62.02A,ETI,62,
907754386.0,,,,,,,,,62.02A,ETI,62,
907754584.0,,,,,,,,,62.02A,ETI,62,
907754683.0,,,,,,,,,62.02A,ETI,62,
907754741.0,,,,,,,,,62.02A,ETI,62,
907754808.0,,,,,,,,,62.02A,ETI,62,
907825624.0,,,,,,,,,26.60Z,ETI,26,
907830491.0,,,,,,,,,96.02B,ETI,96,
907895270.0,,,,,,,,,25.50B,ETI,25,
908026156.0,,,,,,,,,71.12B,ETI,71,
908066343.0,,,,,,,,,96.04Z,ETI,96,
908185424.0,,,,,,,,,62.02A,ETI,62,
908414584.0,,,,,,,,,71.12B,ETI,71,
908531726.0,,,,,,,,,71.12A,ETI,71,
908535685.0,,,,,,,,,62.02A,ETI,62,
908538291.0,,,,,,,,,62.01Z,ETI,62,
908556251.0,,,,,,,,,72.11Z,ETI,72,
908563307.0,,,,,,,,,62.02A,ETI,62,
908567423.0,,,,,,,,,62.01Z,ETI,62,
908586472.0,,,,,,,,,30.11Z,ETI,30,
908586563.0,,,,,,,,,30.11Z,ETI,30,
908699929.0,,,,,,,,,95.12Z,ETI,95,
908713043.0,,,,,,,,,25.30Z,ETI,25,
909026916.0,,,,,,,,,62.02A,ETI,62,
909055691.0,,,,,,,,,96.03Z,ETI,96,
909275570.0,,,,,,,,,25.11Z,ETI,25,
909396244.0,,,,,,,,,71.12B,ETI,71,
909492704.0,,,,,,,,,71.12B,ETI,71,
909612558.0,,,,,,,,,62.01Z,ETI,62,
909653255.0,,,,,,,,,32.12Z,GE,32,
909807810.0,,,,,,,,,62.01Z,ETI,62,
909867194.0,,,,,,,,,71.12B,GE,71,
910312909.0,,,,,,,,,62.02A,ETI,62,
910354307.0,,,,,,,,,62.02A,ETI,62,
910409499.0,,,,,,,,,62.01Z,ETI,62,
910410356.0,,,,,,,,,62.01Z,ETI,62,
910438514.0,,,,,,,,,62.01Z,ETI,62,
910450980.0,,,,,,,,,62.01Z,ETI,62,
910852177.0,,,,,,,,,71.12B,ETI,71,
911000305.0,,,,,,,,,96.09Z,GE,96,
911005056.0,,,,,,,,,32.50A,ETI,32,
911023539.0,,,,,,,,,32.50A,ETI,32,
911140267.0,,,,,,,,,96.02B,ETI,96,
911352680.0,,,,,,,,,72.11Z,ETI,72,
911476851.0,,,,,,,,,21.10Z,ETI,21,
911508638.0,,,,,,,,,96.03Z,ETI,96,
911600641.0,,,,,,,,,71.12B,GE,71,
911692630.0,,,,,,,,,71.12B,ETI,71,
911952687.0,,,,,,,,,29.10Z,ETI,29,
912137858.0,,,,,,,,,62.01Z,ETI,62,
912210275.0,,,,,,,,,71.12B,ETI,71,
912261484.0,,,,,,,,,96.03Z,ETI,96,
912394368.0,,,,,,,,,96.03Z,ETI,96,
912572252.0,,,,,,,,,96.09Z,GE,96,
912612587.0,,,,,,,,,62.02A,ETI,62,
912739646.0,,,,,,,,,30.99Z,GE,30,
912888880.0,,,,,,,,,96.09Z,ETI,96,
913118337.0,,,,,,,,,72.11Z,ETI,72,
913173183.0,,,,,,,,,62.01Z,ETI,62,
913690178.0,,,,,,,,,71.12B,ETI,71,
913981528.0,,,,,,,,,71.12B,ETI,71,
914273958.0,,,,,,,,,62.01Z,ETI,62,
914278569.0,,,,,,,,,62.01Z,ETI,62,
914450457.0,,,,,,,,,29.10Z,ETI,29,
914619234.0,,,,,,,,,30.30Z,GE,30,
914641741.0,,,,,,,,,96.03Z,ETI,96,
914785571.0,,,,,,,,,71.12B,ETI,71,
914867205.0,,,,,,,,,96.03Z,ETI,96,
914953880.0,,,,,,,,,71.12B,ETI,71,
915275317.0,,,,,,,,,71.12B,ETI,71,
915287957.0,,,,,,,,,71.12B,ETI,71,
917425142.0,,,,,,,,,62.02A,ETI,62,
917534869.0,,,,,,,,,62.02A,ETI,62,
917590390.0,,,,,,,,,62.01Z,ETI,62,
917638124.0,,,,,,,,,71.12B,ETI,71,
917713745.0,,,,,,,,,25.30Z,ETI,25,
918268483.0,,,,,,,,,62.01Z,ETI,62,
918619081.0,,,,,,,,,72.19Z,ETI,72,
918877358.0,,,,,,,,,96.01A,ETI,96,
918971292.0,,,,,,,,,30.30Z,ETI,30,
918977885.0,,,,,,,,,62.01Z,ETI,62,
919128611.0,,,,,,,,,62.09Z,ETI,62,
919132779.0,,,,,,,,,71.12B,ETI,71,
919300053.0,,,,,,,,,62.01Z,ETI,62,
919594481.0,,,,,,,,,62.01Z,ETI,62,
919687277.0,,,,,,,,,30.30Z,GE,30,
919731463.0,,,,,,,,,71.12B,ETI,71,
919930560.0,,,,,,,,,96.03Z,ETI,96,
919992008.0,,,,,,,,,62.01Z,GE,62,
920059672.0,,,,,,,,,71.12B,ETI,71,
920129012.0,,,,,,,,,71.20B,ETI,71,
920302908.0,,,,,,,,,71.12B,ETI,71,
920340643.0,,,,,,,,,71.12B,ETI,71,
920570082.0,,,,,,,,,71.12B,ETI,71,
920571999.0,,,,,,,,,26.11Z,ETI,26,
920641008.0,,,,,,,,,96.04Z,ETI,96,
920855293.0,,,,,,,,,71.12B,ETI,71,
920861002.0,,,,,,,,,96.03Z,ETI,96,
920956117.0,,,,,,,,,96.02B,ETI,96,
920995321.0,,,,,,,,,32.50A,ETI,32,
921024907.0,,,,,,,,,96.04Z,ETI,96,
921025979.0,,,,,,,,,62.01Z,ETI,62,
921277091.0,,,,,,,,,62.02A,ETI,62,
921426615.0,,,,,,,,,71.12B,ETI,71,
921639522.0,,,,,,,,,71.12B,ETI,71,
921658530.0,,,,,,,,,71.12B,ETI,71,
921733945.0,,,,,,,,,72.19Z,ETI,72,
921855409.0,,,,,,,,,96.09Z,ETI,96,
922004387.0,,,,,,,,,62.03Z,GE,62,
922230446.0,,,,,,,,,62.01Z,ETI,62,
922236328.0,,,,,,,,,22.21Z,ETI,22,
922280037.0,,,,,,,,,71.12B,ETI,71,
922431572.0,,,,,,,,,71.12B,GE,71,
922591136.0,,,,,,,,,71.12B,ETI,71,
922685813.0,,,,,,,,,62.02A,ETI,62,
923299887.0,,,,,,,,,30.99Z,GE,30,
950455402.0,,,,,,,,,25.62B,ETI,25,
952570646.0,,,,,,,,,62.01Z,GE,62,
968504597.0,,,,,,,,,22.29A,ETI,22,
